SESSION_ID,LABEL,SOURCE,HOST,PORT,START_TIME,END_TIME,COMMAND_COUNT
swarm_recon_172531_928,ai_swarm,ai_swarm,127.0.0.1,2322,1771111532.5760207,1771111549.6946287,12
swarm_recon_172630_831,ai_swarm,ai_swarm,127.0.0.1,2322,1771111591.306874,1771111605.107466,12
swarm_recon_172754_500,ai_swarm,ai_swarm,127.0.0.1,2322,1771111676.1949363,1771111689.5628226,12
swarm_recon_173237_523,ai_swarm,ai_swarm,127.0.0.1,2322,1771111958.513967,1771111961.302346,2
swarm_recon_174033_547,ai_swarm,ai_swarm,127.0.0.1,2322,1771112434.562498,1771112455.051759,3
swarm_recon_174818_812,ai_swarm,ai_swarm,127.0.0.1,2322,1771112901.4350526,1771112999.3864565,3
swarm_recon_175618_543,ai_swarm,ai_swarm,127.0.0.1,2322,1771113380.494915,1771113491.6026187,3
swarm_recon_180422_596,ai_swarm,ai_swarm,127.0.0.1,2322,1771113864.7484288,1771113943.4645655,3
swarm_recon_181216_979,ai_swarm,ai_swarm,127.0.0.1,2322,1771114337.8380172,1771114448.489964,3
swarm_recon_181758_301,ai_swarm,ai_swarm,127.0.0.1,2322,1771114679.746922,1771114791.063091,3
swarm_recon_182559_957,ai_swarm,ai_swarm,127.0.0.1,2322,1771115162.4446952,1771115323.7582707,3
swarm_recon_183347_558,ai_swarm,ai_swarm,127.0.0.1,2322,1771115629.7086787,1771115748.7049885,2
swarm_recon_184133_656,ai_swarm,ai_swarm,127.0.0.1,2322,1771116096.5931904,1771116265.4259002,3
swarm_recon_184723_289,ai_swarm,ai_swarm,127.0.0.1,2322,1771116446.1586754,1771116612.550757,3
swarm_recon_185309_184,ai_swarm,ai_swarm,127.0.0.1,2322,1771116792.0453877,1771116928.6472704,3
swarm_recon_190107_608,ai_swarm,ai_swarm,127.0.0.1,2322,1771117269.1272142,1771117271.5770903,2
swarm_recon_190910_642,ai_swarm,ai_swarm,127.0.0.1,2322,1771117751.295071,1771117839.6007562,3
swarm_recon_191708_822,ai_swarm,ai_swarm,127.0.0.1,2322,1771118229.9666903,1771118370.1812603,3
swarm_recon_192505_829,ai_swarm,ai_swarm,127.0.0.1,2322,1771118708.9355295,1771118760.9335396,2
swarm_recon_193302_817,ai_swarm,ai_swarm,127.0.0.1,2322,1771119183.4198604,1771119273.49151,3
swarm_recon_194040_816,ai_swarm,ai_swarm,127.0.0.1,2322,1771119642.9772625,1771119740.7443595,3
swarm_recon_194450_551,ai_swarm,ai_swarm,127.0.0.1,2322,1771033605.2319376,1771033643.7664843,4
swarm_recon_194629_554,ai_swarm,ai_swarm,127.0.0.1,2322,1771119990.6880944,1771120062.9570692,3
swarm_recon_195110_647,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_195209_557,ai_swarm,ai_swarm,127.0.0.1,2322,1771120331.1662176,1771120479.0680144,3
swarm_recon_195852_820,ai_swarm,ai_swarm,127.0.0.1,2322,1771034334.279291,1771034348.8952959,12
swarm_recon_200002_146,ai_swarm,ai_swarm,127.0.0.1,2322,1771120805.069988,1771120946.7187889,3
swarm_recon_200023_543,ai_swarm,ai_swarm,127.0.0.1,2322,1771034424.9418342,1771034438.4516926,12
swarm_recon_200509_994,ai_swarm,ai_swarm,127.0.0.1,2322,1771034710.7144623,1771034716.4628959,4
swarm_recon_200806_601,ai_swarm,ai_swarm,127.0.0.1,2322,1771121287.2995918,1771121290.7184486,3
swarm_recon_201230_334,ai_swarm,ai_swarm,127.0.0.1,2322,1771035151.6172981,1771035211.7736616,3
swarm_recon_201344_826,ai_swarm,ai_swarm,127.0.0.1,2322,1771121626.1884184,1771121639.055465,12
swarm_recon_201441_863,ai_swarm,ai_swarm,127.0.0.1,2322,1771121682.996175,1771121696.0644224,12
swarm_recon_201526_225,ai_swarm,ai_swarm,127.0.0.1,2322,1771121728.1670935,1771121741.3487954,12
swarm_recon_201553_186,ai_swarm,ai_swarm,127.0.0.1,2322,1771121754.6211646,1771121758.9612672,3
swarm_recon_201624_192,ai_swarm,ai_swarm,127.0.0.1,2322,1771121785.6617267,1771121798.3983529,12
swarm_recon_201720_891,ai_swarm,ai_swarm,127.0.0.1,2322,1771121841.720379,1771121854.3427324,12
swarm_recon_201816_322,ai_swarm,ai_swarm,127.0.0.1,2322,1771121898.0390267,1771121911.1208,12
swarm_recon_201913_485,ai_swarm,ai_swarm,127.0.0.1,2322,1771121954.7004428,1771121967.6981385,12
swarm_recon_201958_703,ai_swarm,ai_swarm,127.0.0.1,2322,1771121999.7114105,1771122013.2409582,12
swarm_recon_202027_528,ai_swarm,ai_swarm,127.0.0.1,2322,1771035628.6101053,1771035632.8461413,3
swarm_recon_202055_220,ai_swarm,ai_swarm,127.0.0.1,2322,1771122057.0024872,1771122069.9084613,12
swarm_recon_202152_760,ai_swarm,ai_swarm,127.0.0.1,2322,1771122113.848889,1771122126.541857,12
swarm_recon_202249_963,ai_swarm,ai_swarm,127.0.0.1,2322,1771122170.7142932,1771122183.7532997,12
swarm_recon_202337_913,ai_swarm,ai_swarm,127.0.0.1,2322,1771122219.227848,1771122257.2642274,3
swarm_recon_202346_723,ai_swarm,ai_swarm,127.0.0.1,2322,1771122227.424433,1771122240.2795305,12
swarm_recon_202431_157,ai_swarm,ai_swarm,127.0.0.1,2322,1771122272.447708,1771122291.2767951,12
swarm_recon_202522_659,ai_swarm,ai_swarm,127.0.0.1,2322,1771122323.7662218,1771122336.4306552,12
swarm_recon_202553_576,ai_swarm,ai_swarm,127.0.0.1,2322,1771035956.799924,1771036109.0409465,3
swarm_recon_202625_950,ai_swarm,ai_swarm,127.0.0.1,2322,1771122386.440064,1771122399.2540116,12
swarm_recon_202721_104,ai_swarm,ai_swarm,127.0.0.1,2322,1771122443.0224879,1771122456.2664735,12
swarm_recon_202820_178,ai_swarm,ai_swarm,127.0.0.1,2322,1771122501.2653794,1771122514.4176285,12
swarm_recon_202917_669,ai_swarm,ai_swarm,127.0.0.1,2322,1771122558.425917,1771122571.3047163,12
swarm_recon_203002_250,ai_swarm,ai_swarm,127.0.0.1,2322,1771122603.7807403,1771122616.534891,12
swarm_recon_203058_450,ai_swarm,ai_swarm,127.0.0.1,2322,1771122660.1551447,1771122673.241699,12
swarm_recon_203125_436,ai_swarm,ai_swarm,127.0.0.1,2322,1771122686.9597547,1771122710.996261,3
swarm_recon_203201_898,ai_swarm,ai_swarm,127.0.0.1,2322,1771122722.398902,1771122735.4282053,12
swarm_recon_203258_602,ai_swarm,ai_swarm,127.0.0.1,2322,1771122779.7606652,1771122792.7283146,12
swarm_recon_203401_209,ai_swarm,ai_swarm,127.0.0.1,2322,1771036443.8782806,1771036558.5289884,3
swarm_recon_203413_964,ai_swarm,ai_swarm,127.0.0.1,2322,1771122854.2546515,1771122867.1370058,12
swarm_recon_203457_441,ai_swarm,ai_swarm,127.0.0.1,2322,1771122899.1425939,1771122912.0394163,12
swarm_recon_203548_933,ai_swarm,ai_swarm,127.0.0.1,2322,1771122950.1308212,1771122963.2203772,12
swarm_recon_203651_131,ai_swarm,ai_swarm,127.0.0.1,2322,1771123012.9938912,1771123025.8985019,12
swarm_recon_203748_244,ai_swarm,ai_swarm,127.0.0.1,2322,1771123069.5233195,1771123082.528637,12
swarm_recon_203845_474,ai_swarm,ai_swarm,127.0.0.1,2322,1771123126.7925308,1771123139.6201575,12
swarm_recon_203914_842,ai_swarm,ai_swarm,127.0.0.1,2322,1771123156.132394,1771123216.6320832,3
swarm_recon_203941_154,ai_swarm,ai_swarm,127.0.0.1,2322,1771123182.903404,1771123196.056763,12
swarm_recon_204027_861,ai_swarm,ai_swarm,127.0.0.1,2322,1771123228.6172287,1771123241.3219457,12
swarm_recon_204123_476,ai_swarm,ai_swarm,127.0.0.1,2322,1771123285.1213822,1771123300.5243654,12
swarm_recon_204204_940,ai_swarm,ai_swarm,127.0.0.1,2322,1771036925.352781,1771036998.3643165,3
swarm_recon_204217_584,ai_swarm,ai_swarm,127.0.0.1,2322,1771123338.6152167,1771123351.8074534,12
swarm_recon_204314_967,ai_swarm,ai_swarm,127.0.0.1,2322,1771123395.9723217,1771123408.6879306,12
swarm_recon_204704_286,ai_swarm,ai_swarm,127.0.0.1,2322,1771123626.231976,1771123667.6162035,3
swarm_recon_204739_929,ai_swarm,ai_swarm,127.0.0.1,2322,1771037260.777661,1771037421.0974808,3
swarm_recon_205247_585,ai_swarm,ai_swarm,127.0.0.1,2322,1771123968.9089322,1771124009.2504144,3
swarm_recon_205526_244,ai_swarm,ai_swarm,127.0.0.1,2322,1771037728.984562,1771037888.280662,3
swarm_recon_205823_444,ai_swarm,ai_swarm,127.0.0.1,2322,1771124304.673249,1771124360.7450144,3
swarm_recon_210331_519,ai_swarm,ai_swarm,127.0.0.1,2322,1771038212.876376,1771038313.6510575,4
swarm_recon_210401_276,ai_swarm,ai_swarm,127.0.0.1,2322,1771124643.9786506,1771124749.7447612,3
swarm_recon_210715_122,ai_swarm,ai_swarm,127.0.0.1,2322,1771038436.2662108,1771038543.8650217,3
swarm_recon_211135_492,ai_swarm,ai_swarm,127.0.0.1,2322,1771038697.9726472,1771038822.6651356,2
swarm_recon_211156_402,ai_swarm,ai_swarm,127.0.0.1,2322,1771125119.1109326,1771125219.1079023,3
swarm_recon_211514_630,ai_swarm,ai_swarm,127.0.0.1,2322,1771038935.2905908,1771039042.4247017,2
swarm_recon_211731_604,ai_swarm,ai_swarm,127.0.0.1,2322,1771039054.4821665,1771039217.2794166,2
swarm_recon_211740_637,ai_swarm,ai_swarm,127.0.0.1,2322,1771125463.9694436,1771125535.582671,3
swarm_recon_212333_443,ai_swarm,ai_swarm,127.0.0.1,2322,1771039421.9013948,1771039491.173288,2
swarm_recon_212536_743,ai_swarm,ai_swarm,127.0.0.1,2322,1771125937.2383206,1771125940.3404915,2
swarm_recon_212556_197,ai_swarm,ai_swarm,127.0.0.1,2322,1771039557.8570693,1771039629.5514457,2
swarm_recon_213202_169,ai_swarm,ai_swarm,127.0.0.1,2322,1771039925.8708436,1771040046.894069,2
swarm_recon_213320_900,ai_swarm,ai_swarm,127.0.0.1,2322,1771126403.2334647,1771126510.1920655,3
swarm_recon_213406_879,ai_swarm,ai_swarm,127.0.0.1,2322,1771040049.4857852,1771040170.4332495,2
swarm_recon_214112_753,ai_swarm,ai_swarm,127.0.0.1,2322,1771126874.0782208,1771126929.073813,3
swarm_recon_214210_878,ai_swarm,ai_swarm,127.0.0.1,2322,1771040532.582391,1771040636.846517,2
swarm_recon_214558_963,ai_swarm,ai_swarm,127.0.0.1,2322,1771127161.2603574,1771127287.9367926,2
swarm_recon_214749_435,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_214839_817,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_214930_132,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215004_450,ai_swarm,ai_swarm,127.0.0.1,2322,1771041007.911083,1771041147.8720164,2
swarm_recon_215009_410,ai_swarm,ai_swarm,127.0.0.1,2322,1771041012.7671106,1771041024.0590215,11
swarm_recon_215111_454,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215204_270,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215256_103,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215335_338,ai_swarm,ai_swarm,127.0.0.1,2322,1771041225.5081582,1771041227.7017367,3
swarm_recon_215409_260,ai_swarm,ai_swarm,127.0.0.1,2322,1771127651.1421685,1771127653.8282242,2
swarm_recon_215427_325,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215521_239,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215610_651,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215700_759,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215740_179,ai_swarm,ai_swarm,127.0.0.1,2322,1771041464.0497835,1771041474.0211868,10
swarm_recon_215803_417,ai_swarm,ai_swarm,127.0.0.1,2322,1771041485.9532938,1771041557.3663228,3
swarm_recon_215839_453,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_215931_309,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_220022_311,ai_swarm,ai_swarm,127.0.0.1,2322,1771041624.9680784,1771041636.1028256,11
swarm_recon_220121_444,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_220206_207,ai_swarm,ai_swarm,127.0.0.1,2322,1771128128.0142658,1771128130.2852805,2
swarm_recon_220209_415,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_220259_763,ai_swarm,ai_swarm,127.0.0.1,2322,1771041782.8462167,1771041793.9529045,11
swarm_recon_220344_930,ai_swarm,ai_swarm,127.0.0.1,2322,1771041826.2460299,1771041900.9556782,3
swarm_recon_220351_170,ai_swarm,ai_swarm,127.0.0.1,2322,1771041835.6671095,1771041845.3713846,9
swarm_recon_220447_147,ai_swarm,ai_swarm,127.0.0.1,2322,1771041898.8405442,1771041899.9350502,2
swarm_recon_220542_983,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_220630_770,ai_swarm,ai_swarm,127.0.0.1,2322,1771042002.693838,1771042002.693838,1
swarm_recon_220724_991,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_220817_920,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_220911_428,ai_swarm,ai_swarm,127.0.0.1,2322,1771042162.4095562,1771042163.491776,2
swarm_recon_220925_751,ai_swarm,ai_swarm,127.0.0.1,2322,1771042166.6775308,1771042324.359168,3
swarm_recon_221006_220,ai_swarm,ai_swarm,127.0.0.1,2322,1771128607.968509,1771128720.2356164,3
swarm_recon_221007_580,ai_swarm,ai_swarm,127.0.0.1,2322,1771042213.3024673,1771042219.3563457,4
swarm_recon_221100_530,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221139_228,ai_swarm,ai_swarm,127.0.0.1,2322,1771042308.975379,1771042313.181387,4
swarm_recon_221234_117,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221327_175,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221417_130,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221457_596,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221546_372,ai_swarm,ai_swarm,127.0.0.1,2322,1771128947.7481587,1771128950.8159916,2
swarm_recon_221549_352,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221639_873,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_221712_241,ai_swarm,ai_swarm,127.0.0.1,2322,1771042635.7043858,1771042636.931183,2
swarm_recon_221720_344,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_222346_252,ai_swarm,ai_swarm,127.0.0.1,2322,1771129427.5921361,1771129430.706746,2
swarm_recon_222501_220,ai_swarm,ai_swarm,127.0.0.1,2322,1771043104.2570114,1771043105.3383946,2
swarm_recon_222557_480,ai_swarm,ai_swarm,127.0.0.1,2322,1771043160.616722,1771043250.0305743,2
swarm_recon_222658_808,ai_swarm,ai_swarm,127.0.0.1,2322,1771043225.2765465,1771043231.0581806,6
swarm_recon_222741_582,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_222831_693,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_222910_512,ai_swarm,ai_swarm,127.0.0.1,2322,1771043353.0130117,1771043365.106893,11
swarm_recon_222955_236,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223043_118,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223121_595,ai_swarm,ai_swarm,127.0.0.1,2322,1771043492.3858216,1771043493.4864113,2
swarm_recon_223148_993,ai_swarm,ai_swarm,127.0.0.1,2322,1771129910.0988777,1771130005.9345372,3
swarm_recon_223215_429,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223306_316,ai_swarm,ai_swarm,127.0.0.1,2322,1771043590.5651643,1771043606.2203822,7
swarm_recon_223314_427,ai_swarm,ai_swarm,127.0.0.1,2322,1771043600.6514852,1771043600.6514852,1
swarm_recon_223356_254,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223406_914,ai_swarm,ai_swarm,127.0.0.1,2322,1771043666.3757489,1771043737.8478029,2
swarm_recon_223435_615,ai_swarm,ai_swarm,127.0.0.1,2322,1771043681.0232008,1771043688.4788604,6
swarm_recon_223541_392,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223619_532,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223712_880,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223802_682,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223854_230,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_223924_476,ai_swarm,ai_swarm,127.0.0.1,2322,1771043966.05595,1771044072.6761,2
swarm_recon_223943_429,ai_swarm,ai_swarm,127.0.0.1,2322,1771130386.4180982,1771130387.5655048,2
swarm_recon_223944_965,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224033_680,ai_swarm,ai_swarm,127.0.0.1,2322,1771044035.7577262,1771044048.787815,11
swarm_recon_224120_342,ai_swarm,ai_swarm,127.0.0.1,2322,1771044082.9203522,1771044095.1986535,12
swarm_recon_224217_233,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224217_807,ai_swarm,ai_swarm,127.0.0.1,2322,1771044139.7023187,1771044224.8590403,2
swarm_recon_224306_633,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224357_393,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224436_466,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224514_650,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224552_448,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224644_784,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224722_816,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224725_483,ai_swarm,ai_swarm,127.0.0.1,2322,1771130848.6492124,1771130884.6433392,2
swarm_recon_224738_725,ai_swarm,ai_swarm,127.0.0.1,2322,1771044459.7617974,1771044619.4186392,3
swarm_recon_224801_791,ai_swarm,ai_swarm,127.0.0.1,2322,1771044483.9899316,1771044494.2968967,8
swarm_recon_224854_345,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_224933_868,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_225022_591,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_225024_608,ai_swarm,ai_swarm,127.0.0.1,2322,1771044661.5136037,1771044758.3421936,2
swarm_recon_225100_724,ai_swarm,ai_swarm,127.0.0.1,2322,1771044668.0824144,1771044673.3493369,5
swarm_recon_225154_586,ai_swarm,ai_swarm,127.0.0.1,2322,1771044720.6672087,1771044728.8246765,6
swarm_recon_225252_261,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_225316_803,ai_swarm,ai_swarm,127.0.0.1,2322,1771131199.2017317,1771131302.832801,2
swarm_recon_225331_861,ai_swarm,ai_swarm,127.0.0.1,2322,1771044815.9396002,1771044824.7823472,9
swarm_recon_225424_839,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_225516_269,ai_swarm,ai_swarm,127.0.0.1,2322,1771044924.9883113,1771044928.3023708,4
swarm_recon_225551_715,ai_swarm,ai_swarm,127.0.0.1,2322,1771044952.7037222,1771044989.8036401,2
swarm_recon_225609_702,ai_swarm,ai_swarm,127.0.0.1,2322,1771044980.0791469,1771044981.274631,2
swarm_recon_225907_786,ai_swarm,ai_swarm,127.0.0.1,2322,1771131548.3881352,1771131689.3409178,3
swarm_recon_230203_402,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230251_126,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230341_227,ai_swarm,ai_swarm,127.0.0.1,2322,1771045432.8227782,1771045432.8227782,1
swarm_recon_230357_156,ai_swarm,ai_swarm,127.0.0.1,2322,1771045438.8257897,1771045561.8228219,3
swarm_recon_230437_212,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230525_994,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230615_896,ai_swarm,ai_swarm,127.0.0.1,2322,1771045586.4254222,1771045587.5276093,2
swarm_recon_230711_633,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230714_279,ai_swarm,ai_swarm,127.0.0.1,2322,1771132037.0887272,1771132038.3437417,2
swarm_recon_230800_218,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230850_618,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_230940_183,ai_swarm,ai_swarm,127.0.0.1,2322,1771045784.0746827,1771045856.2836819,3
swarm_recon_230942_442,ai_swarm,ai_swarm,127.0.0.1,2322,1771045793.7864869,1771045793.7864869,1
swarm_recon_231024_794,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231112_653,ai_swarm,ai_swarm,127.0.0.1,2322,1771045880.4330773,1771045884.3907242,3
swarm_recon_231208_417,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231253_669,ai_swarm,ai_swarm,127.0.0.1,2322,1771132374.65709,1771132412.2524388,2
swarm_recon_231259_283,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231338_692,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231416_179,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231507_893,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231557_703,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231649_755,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231735_310,ai_swarm,ai_swarm,127.0.0.1,2322,1771046256.6294353,1771046259.5571814,2
swarm_recon_231738_328,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231827_556,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_231914_129,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232003_739,ai_swarm,ai_swarm,127.0.0.1,2322,1771046408.5513968,1771046416.0154963,7
swarm_recon_232046_887,ai_swarm,ai_swarm,127.0.0.1,2322,1771046455.8026206,1771046459.1000502,4
swarm_recon_232105_269,ai_swarm,ai_swarm,127.0.0.1,2322,1771132866.9976249,1771132940.6664832,3
swarm_recon_232129_991,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232218_624,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232308_724,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232347_382,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232436_204,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232526_785,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232535_136,ai_swarm,ai_swarm,127.0.0.1,2322,1771046737.8194034,1771046849.1401582,3
swarm_recon_232615_878,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232706_836,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232755_953,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232843_101,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_232854_427,ai_swarm,ai_swarm,127.0.0.1,2322,1771133336.6101696,1771133485.684454,3
swarm_recon_232936_235,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_233029_285,ai_swarm,ai_swarm,127.0.0.1,2322,0,0,0
swarm_recon_233054_508,ai_swarm,ai_swarm,127.0.0.1,2322,1771047063.9530966,1771047142.1091785,3
swarm_recon_233123_983,ai_swarm,ai_swarm,127.0.0.1,2322,1771047091.5735915,1771047094.9709942,4
swarm_recon_233343_875,ai_swarm,ai_swarm,127.0.0.1,2322,1771047226.4385254,1771047281.7138145,2
swarm_recon_233707_135,ai_swarm,ai_swarm,127.0.0.1,2322,1771133830.0398064,1771133864.9991145,2
swarm_recon_233909_208,ai_swarm,ai_swarm,127.0.0.1,2322,1771047552.5894914,1771047613.5324185,2
swarm_recon_234206_282,ai_swarm,ai_swarm,127.0.0.1,2322,1771047727.445974,1771047755.4733582,2
swarm_recon_234252_565,ai_swarm,ai_swarm,127.0.0.1,2322,1771134175.5186052,1771134319.3525145,2
swarm_recon_234733_664,ai_swarm,ai_swarm,127.0.0.1,2322,1771048056.231461,1771048203.9302258,3
swarm_recon_234851_391,ai_swarm,ai_swarm,127.0.0.1,2322,1771134532.799841,1771134694.6434708,3
swarm_recon_235022_483,ai_swarm,ai_swarm,127.0.0.1,2322,1771048293.1249545,1771048373.660802,2
swarm_recon_235333_771,ai_swarm,ai_swarm,127.0.0.1,2322,1771048416.7534895,1771048583.1248496,3
swarm_recon_235650_192,ai_swarm,ai_swarm,127.0.0.1,2322,1771135011.9736652,1771135015.8793697,3
swarm_recon_235848_106,ai_swarm,ai_swarm,127.0.0.1,2322,1771048732.0540366,1771048845.4738328,2
swarm_exfil_212731_568,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126052.8113174,1771126060.867512,8
swarm_exfil_212829_266,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126110.7142458,1771126118.904163,8
swarm_exfil_212926_472,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126167.8676803,1771126176.682884,8
swarm_exfil_213024_768,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126226.147679,1771126234.636722,8
swarm_exfil_213122_300,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126284.186172,1771126292.6729856,8
swarm_exfil_213307_541,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126388.6643684,1771126396.8950825,8
swarm_exfil_213643_337,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126604.480216,1771126613.112279,8
swarm_exfil_213747_120,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126668.7445638,1771126677.0001132,8
swarm_exfil_213844_713,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126725.6086807,1771126734.445613,8
swarm_exfil_213948_309,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126789.6510277,1771126797.9803317,8
swarm_exfil_214053_221,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126854.7953982,1771126863.413726,8
swarm_exfil_214155_538,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126916.8644528,1771126925.119284,8
swarm_exfil_214245_535,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126967.007473,1771126976.0393546,8
swarm_exfil_214255_523,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771126976.8609776,1771126984.9981022,8
swarm_exfil_214353_830,ai_swarm,ai_swarm_dpi,127.0.0.1,2322,1771127034.6420486,1771127043.561923,8
